API Well Number,Year,Operator,OIL (Bbls),GAS (Mcf),WATER (Bbls),Months in Production,Well Type
31013189010000,1988,"Universal Resources Holdings, Incorporated",0.0,6109.0,0.0,8.0,GD
31013189010000,1989,"Universal Resources Holdings, Incorporated",0.0,4943.0,8.0,12.0,GD
31013189010000,1990,"Universal Resources Holdings, Incorporated",0.0,5401.0,80.0,12.0,GD
31013189010000,1991,"Universal Resources Holdings, Incorporated",0.0,4402.0,0.0,12.0,GD
31013189010000,1992,"Universal Resources Holdings, Incorporated",0.0,3685.0,80.0,12.0,GD
31013189010000,1993,"Universal Resources Holdings, Incorporated",0.0,2938.0,0.0,12.0,GD
31013189010000,1994,"Universal Resources Holdings, Incorporated",0.0,2852.0,0.0,12.0,GD
31013189010000,1995,"Universal Resources Holdings, Incorporated",0.0,2445.0,0.0,11.0,GD
31013189010000,1996,"Universal Resources Holdings, Incorporated",0.0,2348.0,0.0,12.0,GD
31013189010000,1997,"Universal Resources Holdings, Incorporated",0.0,2312.0,0.0,12.0,GD
31013189010000,1998,"Universal Resources Holdings, Incorporated",0.0,2123.0,0.0,12.0,GD
31013189010000,1999,"Universal Resources Holdings, Incorporated",0.0,1589.0,0.0,12.0,GD
31013189010000,2000,"Universal Resources Holdings, Incorporated",,1601.07,,12.0,Gas Development
31013189010000,2001,"Universal Resources Holdings, Incorporated",0.0,1335.0,0.0,12.0,Gas Development
31013189010000,2002,"Universal Resources Holdings, Incorporated",0.0,1645.0,0.0,12.0,Gas Development
31013189010000,2003,"Universal Resources Holdings, Incorporated",,1492.0,,11.0,Gas Development
31013189010000,2004,"Universal Resources Holdings, Incorporated",,1330.0,,12.0,Gas Development
31013189010000,2005,"Universal Resources Holdings, Incorporated",,1979.0,0.0,12.0,Gas Development
31013189010000,2006,"Universal Resources Holdings, Incorporated",,962.0,0.0,11.0,Gas Development
31013189010000,2007,"Universal Resources Holdings, Incorporated",,1007.0,0.0,11.0,Gas Development
31013189010000,2008,"Universal Resources Holdings, Incorporated",0.0,818.0,0.0,9.0,Gas Development
31013189010000,2009,"Universal Resources Holdings, Incorporated",,1706.0,0.0,8.0,Gas Development
31013189010000,2011,"Universal Resources Holdings, Incorporated",0.0,547.0,0.0,4.0,Gas Development
31013189010000,2012,"Universal Resources Holdings, Incorporated",0.0,70.0,5.0,1.0,Gas Development
31013189010000,2013,"Universal Resources Holdings, Incorporated",0.0,1634.0,5.0,12.0,Gas Development
31013189010000,2014,"Universal Resources Holdings, Incorporated",0.0,2152.0,2.0,12.0,Gas Development
31013189010000,2015,"Universal Resources Holdings, Incorporated",0.0,680.0,3.0,12.0,Gas Development
31013189010000,2016,"Universal Resources Holdings, Incorporated",0.0,258.0,3.0,2.0,Gas Development
31013189010000,2017,"Universal Resources Holdings, Incorporated",0.0,0.0,0.0,0.0,Gas Development
31013189010000,2018,"Universal Resources Holdings, Incorporated",0.0,0.0,0.0,0.0,Gas Development
31013189010000,2019,"Universal Resources Holdings, Incorporated",0.0,0.0,0.0,0.0,Gas Development
31013189030000,1986,"Envirogas, Inc.",0.0,5133.0,0.0,12.0,Not Listed
31013189030000,1987,"Envirogas, Inc.",0.0,2484.0,0.0,12.0,Not Listed
31013189030000,1988,"Envirogas, Inc.",0.0,2017.0,26.0,10.0,GD
31013189030000,1989,"Envirogas, Inc.",0.0,1692.0,0.0,11.0,GD
31013189030000,1990,"Envirogas, Inc.",0.0,1103.0,0.0,12.0,GD
31013189030000,1991,"Envirogas, Inc.",0.0,1163.0,0.0,12.0,GD
31013189030000,1992,Transfuel Resources Co.,0.0,1255.0,34.0,12.0,GD
31013189030000,1993,Transfuel Resources Co.,0.0,1258.0,10.0,12.0,GD
31013189030000,1994,Transfuel Resources Co.,0.0,930.0,5.0,12.0,GD
31013189030000,1995,Lomak Operating Company,0.0,1044.0,0.0,12.0,GD
31013189030000,1996,Lomak Operating Company,0.0,776.0,0.0,12.0,GD
31013189030000,1997,Lomak Operating Company,0.0,798.0,0.0,12.0,GD
31013189030000,1998,Lomak Operating Company,0.0,739.0,0.0,12.0,GD
31013189030000,1999,Great Lakes Energy Partners,0.0,551.0,0.0,12.0,GD
31013189030000,2000,Great Lakes Energy Partners,0.0,604.0,0.0,12.0,Gas Development
31013189030000,2001,Great Lakes Energy Partners,,200.0,,12.0,Gas Development
31013189030000,2002,Great Lakes Energy Partners,,517.0,,12.0,Gas Development
31013189030000,2003,Great Lakes Energy Partners,0.0,343.0,0.0,9.0,Gas Development
31013189030000,2004,Great Lakes Energy Partners,0.0,205.0,0.0,6.0,Gas Development
31013189030000,2005,Great Lakes Energy Partners,0.0,356.0,0.0,6.0,Gas Development
31013189030000,2006,Great Lakes Energy Partners,0.0,253.0,0.0,12.0,Gas Development
31013189030000,2007,Great Lakes Energy Partners,0.0,367.0,0.0,12.0,Gas Development
31013189030000,2008,"Range Resources-Appalachia, LLC",0.0,698.0,0.0,12.0,Gas Development
31013189030000,2009,"Range Resources-Appalachia, LLC",0.0,576.0,0.0,12.0,Gas Development
31013189030000,2010,Empire Energy E&P LLC,,493.0,0.0,12.0,Gas Development
31013189030000,2011,Empire Energy E&P LLC,,341.0,0.0,10.0,Gas Development
31013189030000,2012,Empire Energy E&P LLC,,0.0,0.0,0.0,Gas Development
31013189030000,2013,Empire Energy E&P LLC,0.0,375.0,0.0,12.0,Gas Development
31013189030000,2014,Empire Energy E&P LLC,0.0,686.0,0.0,12.0,Gas Development
31013189030000,2015,Empire Energy E&P LLC,0.0,633.0,0.0,12.0,Gas Development
31013189030000,2016,Empire Energy E&P LLC,0.0,589.0,0.0,12.0,Gas Development
31013189030000,2017,Empire Energy E&P LLC,0.0,488.0,0.0,10.0,Gas Development
31013189030000,2018,Empire Energy E&P LLC,0.0,646.0,0.0,12.0,Gas Development
31013189030000,2019,Empire Energy E&P LLC,0.0,706.0,0.0,12.0,Gas Development
31013189050000,1986,"Lenape Resources Corp., The",0.0,2569.0,0.0,11.0,Not Listed
31013189050000,1987,"Lenape Resources Corp., The",0.0,255.0,0.0,3.0,Not Listed
31013189050000,1988,"Lenape Resources Corp., The",0.0,0.0,0.0,0.0,GD
31013189050000,1989,"Lenape Resources Corp., The",0.0,742.0,0.0,12.0,GD
31013189050000,1991,"Lenape Resources Corp., The",0.0,180.0,0.0,1.0,GD
31013189050000,1992,"Lenape Resources Corp., The",0.0,1562.0,0.0,12.0,GD
31013189050000,1993,"Lenape Resources Corp., The",0.0,2022.0,280.0,12.0,GD
31013189050000,1994,KCS Lenape Resources Corp.,0.0,3272.0,120.0,12.0,GD
31013189050000,1995,"Lenape Resources, Inc.",0.0,2943.0,80.0,11.0,GD
31013189050000,1996,"Lenape Resources, Inc.",0.0,2335.0,80.0,11.0,Not Listed
31013189050000,1997,"Lenape Resources, Inc.",0.0,2218.0,100.0,12.0,GD
31013189050000,1998,"Lenape Resources, Inc.",0.0,1954.0,0.0,12.0,Not Listed
31013189050000,1999,"Lenape Resources, Inc.",0.0,1839.0,80.0,12.0,GD
31013189050000,2000,"Lenape Resources, Inc.",,1816.7,,12.0,Gas Development
31013189050000,2001,"Lenape Resources, Inc.",0.0,1731.3,40.0,12.0,Gas Development
31013189050000,2002,"Lenape Resources, Inc.",0.0,1205.0,0.0,12.0,Gas Development
31013189050000,2003,"Lenape Resources, Inc.",0.0,1094.0,100.0,12.0,Gas Development
31013189050000,2004,"Linn Operating, Inc.",0.0,1248.0,0.0,12.0,Gas Development
31013189050000,2005,"Linn Operating, Inc.",,1093.0,0.0,12.0,Gas Development
31013189050000,2007,"Unbridled Energy USA, Inc.",0.0,889.0,25.0,10.0,Gas Development
31013189050000,2008,Unbridled Energy NY LLC,,1159.0,50.0,12.0,Gas Development
31013189050000,2009,Unbridled Energy NY LLC,0.0,1098.0,0.0,12.0,Gas Development
31013189050000,2010,"Hayden Harper Energy KA, LLC",,878.0,0.0,12.0,Gas Development
31013189050000,2011,"Hayden Harper Energy KA, LLC",0.0,825.0,0.0,12.0,Gas Development
31013189050000,2012,"Hayden Harper Energy KA, LLC",0.0,882.0,0.0,12.0,Gas Development
31013189050000,2013,"Hayden Harper Energy KA, LLC",0.0,919.0,0.0,12.0,Gas Development
31013189050000,2014,"Hayden Harper Energy KA, LLC",0.0,348.0,0.0,6.0,Gas Development
31013189050000,2015,"K. Petroleum, Inc.",0.0,32.0,0.0,7.0,Gas Development
31013189050000,2016,"K. Petroleum, Inc.",0.0,128.0,0.0,12.0,Gas Development
31013189050000,2017,"K. Petroleum, Inc.",0.0,0.0,0.0,0.0,Gas Development
31013189050000,2018,"K. Petroleum, Inc.",0.0,0.0,0.0,0.0,Gas Development
31013189050000,2019,"K. Petroleum, Inc.",0.0,0.0,0.0,0.0,Gas Development
31013189060000,1986,"Envirogas, Inc.",0.0,3462.0,0.0,10.0,Not Listed
31013189060000,1987,"Envirogas, Inc.",0.0,2913.0,25.0,8.0,Not Listed
31013189060000,1988,"Envirogas, Inc.",0.0,2342.0,100.0,10.0,GD
31013189060000,1989,"Envirogas, Inc.",0.0,1844.0,10.0,12.0,GD
31013189060000,1990,"Envirogas, Inc.",0.0,1461.0,0.0,12.0,Not Listed
31013189060000,1991,"Envirogas, Inc.",0.0,964.0,0.0,10.0,GD
31013189060000,1993,Transfuel Resources Co.,0.0,2056.0,57.0,10.0,GD
31013189060000,1994,Transfuel Resources Co.,0.0,886.0,50.0,11.0,GD
31013189060000,1995,Lomak Operating Company,3.0,1177.0,2.0,12.0,GD
31013189060000,1996,Lomak Operating Company,0.0,1899.0,0.0,12.0,GD
31013189060000,1997,Lomak Operating Company,0.0,1442.0,0.0,12.0,GD
31013189060000,1998,Lomak Operating Company,0.0,1414.0,0.0,12.0,GD
31013189060000,1999,Great Lakes Energy Partners,0.0,1261.0,0.0,12.0,GD
31013189060000,2000,Great Lakes Energy Partners,,,,,Gas Development
31013189060000,2001,Great Lakes Energy Partners,,1080.0,,12.0,Gas Development
31013189060000,2002,Great Lakes Energy Partners,,0.0,,0.0,Gas Development
31013189060000,2003,Great Lakes Energy Partners,0.0,0.0,0.0,0.0,Gas Development
31013189060000,2004,"Chautauqua Energy, Inc.",0.0,1173.0,0.0,12.0,Gas Development
31013189060000,2005,"Chautauqua Energy, Inc.",0.0,200.0,0.0,1.0,Gas Development
31013189060000,2006,"Chautauqua Energy, Inc.",0.0,200.0,0.0,1.0,Gas Development
31013189060000,2007,"Chautauqua Energy, Inc.",0.0,200.0,0.0,1.0,Gas Development
31013189060000,2008,"Chautauqua Energy, Inc.",0.0,0.0,25.0,1.0,Gas Development
31013189060000,2009,"Chautauqua Energy, Inc.",0.0,593.0,0.0,10.0,Gas Development
31013189060000,2010,"Chautauqua Energy, Inc.",0.0,200.0,300.0,1.0,Gas Development
31013189060000,2011,"Chautauqua Energy, Inc.",0.0,407.0,0.0,10.0,Gas Development
31013189060000,2012,"Chautauqua Energy, Inc.",0.0,200.0,0.0,12.0,Gas Development
31013189060000,2013,"Chautauqua Energy, Inc.",0.0,200.0,0.0,12.0,Gas Development
31013189060000,2014,"Chautauqua Energy, Inc.",0.0,115.0,0.0,12.0,Gas Development
31013189060000,2015,"Chautauqua Energy, Inc.",0.0,53.0,0.0,12.0,Gas Development
31013189060000,2016,"Chautauqua Energy, Inc.",0.0,13.0,0.0,12.0,Gas Development
31013189060000,2017,"Chautauqua Energy, Inc.",0.0,131.0,0.0,12.0,Gas Development
31013189060000,2018,"Chautauqua Energy, Inc.",0.0,38.0,0.0,12.0,Gas Development
31013189060000,2019,"Chautauqua Energy, Inc.",0.0,317.0,0.0,12.0,Gas Development
31013189080000,1986,Berea Oil & Gas Corp.,0.0,6283.0,0.0,12.0,Not Listed
31013189080000,1987,Berea Oil & Gas Corp.,0.0,3266.0,200.0,8.0,Not Listed
31013189080000,1988,Berea Oil & Gas Corp.,0.0,3505.0,22.0,12.0,GD
31013189080000,1989,Berea Oil & Gas Corp.,0.0,1445.0,2.0,0.0,GD
31013189080000,1990,Berea Oil & Gas Corp.,0.0,1510.0,5.0,5.0,GD
31013189080000,1991,Berea Oil & Gas Corp.,0.0,1479.0,0.0,8.0,GD
31013189080000,1992,"Oil, Gas & Land Services, Inc.",0.0,976.0,0.0,9.0,GD
31013189080000,1993,"Oil, Gas & Land Services, Inc.",0.0,1241.0,75.0,6.0,GD
31013189080000,1994,"Oil, Gas & Land Services, Inc.",0.0,913.0,25.0,7.0,GD
31013189080000,1995,"Oil, Gas & Land Services, Inc.",0.0,668.0,0.0,10.0,GD
31013189080000,1996,"Oil, Gas & Land Services, Inc.",0.0,558.0,0.0,8.0,GD
31013189080000,1997,"Oil, Gas & Land Services, Inc.",0.0,1228.0,0.0,7.0,GD
31013189080000,1998,"REI-NY, LLC",0.0,708.0,110.0,12.0,GD
31013189080000,1999,"REI-NY, LLC",0.0,962.0,80.0,12.0,GD
31013189080000,2001,"REI-NY, LLC",0.0,206.0,145.0,12.0,Gas Development
31013189080000,2002,"Stedman Energy, Inc.",0.0,18.0,0.0,1.0,Gas Development
31013189080000,2003,"Stedman Energy, Inc.",,3282.0,,12.0,Gas Development
31013189080000,2004,"Stedman Energy, Inc.",,2090.0,50.0,12.0,Gas Development
31013189080000,2005,"Stedman Energy, Inc.",,1620.0,50.0,12.0,Gas Development
31013189080000,2006,"Stedman Energy, Inc.",,1339.0,50.0,12.0,Gas Development
31013189080000,2007,"Stedman Energy, Inc.",,1119.0,50.0,12.0,Gas Development
31013189080000,2008,"Stedman Energy, Inc.",,1253.0,0.0,12.0,Gas Development
31013189080000,2009,"Stedman Energy, Inc.",0.0,854.0,0.0,7.0,Gas Development
31013189080000,2010,"Stedman Energy, Inc.",0.0,1073.0,100.0,12.0,Gas Development
31013189080000,2011,"Stedman Energy, Inc.",0.0,1084.0,100.0,12.0,Gas Development
31013189080000,2012,"Stedman Energy, Inc.",0.0,1476.0,78.0,12.0,Gas Development
31013189080000,2013,"Stedman Energy, Inc.",0.0,941.0,0.0,12.0,Gas Development
31013189080000,2014,"Stedman Energy, Inc.",0.0,1012.0,50.0,10.0,Gas Development
31013189080000,2015,"Stedman Energy, Inc.",0.0,1145.0,0.0,12.0,Gas Development
31013189080000,2016,"Stedman Energy, Inc.",0.0,1037.0,0.0,9.0,Gas Development
31013189080000,2017,"Stedman Energy, Inc.",0.0,1082.0,0.0,10.0,Gas Development
31013189080000,2018,"Stedman Energy, Inc.",0.0,222.0,0.0,4.0,Gas Development
31013189080000,2019,"Stedman Energy, Inc.",0.0,211.0,0.0,2.0,Gas Development
31013189170000,1986,"Trahan Petroleum, Inc.",0.0,983.0,0.0,12.0,Not Listed
31013189170000,1987,"Trahan Petroleum, Inc.",0.0,1029.0,0.0,7.0,Not Listed
31013189170000,1988,"Trahan Petroleum, Inc.",0.0,1135.0,0.0,10.0,GD
31013189170000,1989,"Trahan Petroleum, Inc.",0.0,859.0,0.0,10.0,GD
31013189170000,1990,"Trahan Petroleum, Inc.",0.0,539.0,0.0,7.0,GD
31013189170000,1991,"Trahan Petroleum, Inc.",0.0,523.0,0.0,8.0,GD
31013189170000,1992,"Trahan Petroleum, Inc.",0.0,490.0,0.0,12.0,GD
31013189170000,1993,"Trahan Petroleum, Inc.",0.0,360.0,0.0,12.0,GD
31013189170000,1994,"Trahan Petroleum, Inc.",0.0,320.0,0.0,12.0,GD
31013189170000,1995,"Trahan Petroleum, Inc.",0.0,349.0,0.0,12.0,GD
31013189170000,1996,"Trahan Petroleum, Inc.",0.0,385.0,0.0,12.0,GD
31013189170000,1997,"Trahan Petroleum, Inc.",0.0,317.0,0.0,12.0,GD
31013189170000,1998,"Trahan Petroleum, Inc.",0.0,299.0,0.0,12.0,GD
31013189170000,1999,"Trahan Petroleum, Inc.",0.0,297.0,0.0,12.0,GD
31013189170000,2000,"Kastle Resources Enterprises, Inc.",,249.73,,9.0,Gas Development
31013189170000,2001,"Kastle Resources Enterprises, Inc.",,173.62,0.0,12.0,Gas Development
31013189170000,2002,"Kastle Resources Enterprises, Inc.",,351.31,0.0,,Gas Development
31013189170000,2003,"Kastle Resources Enterprises, Inc.",,308.67,30.0,12.0,Gas Development
31013189170000,2004,"Kastle Resources Enterprises, Inc.",,591.0,175.0,12.0,Gas Development
31013189170000,2005,"Kastle Resources Enterprises, Inc.",0.0,402.0,0.0,9.0,Gas Development
31013189170000,2006,"Kastle Resources Enterprises, Inc.",,357.0,30.0,12.0,Gas Development
31013189170000,2007,"Kastle Resources Enterprises, Inc.",,516.0,0.0,12.0,Gas Development
31013189170000,2008,"Kastle Resources Enterprises, Inc.",0.0,393.0,0.0,12.0,Gas Development
31013189170000,2009,"Kastle Resources Enterprises, Inc.",,413.0,0.0,12.0,Gas Development
31013189170000,2010,"Kastle Resources Enterprises, Inc.",,482.0,0.0,12.0,Gas Development
31013189170000,2011,"Kastle Resources Enterprises, Inc.",,208.0,0.0,12.0,Gas Development
31013189170000,2012,"Kastle Resources Enterprises, Inc.",0.0,325.0,0.0,12.0,Gas Development
31013189170000,2013,"Kastle Resources Enterprises, Inc.",0.0,299.0,0.0,12.0,Gas Development
31013189170000,2014,"Kastle Resources Enterprises, Inc.",0.0,331.0,0.0,12.0,Gas Development
31013189170000,2015,"Kastle Resources Enterprises, Inc.",0.0,265.0,0.0,12.0,Gas Development
31013189170000,2016,"Kastle Resources Enterprises, Inc.",0.0,257.0,0.0,12.0,Gas Development
31013189170000,2017,PPP Future Development Inc.,0.0,1320.0,0.0,12.0,Gas Development
31013189170000,2018,PPP Future Development Inc.,0.0,777.0,0.0,12.0,Gas Development
31013189170000,2019,PPP Future Development Inc.,0.0,431.0,0.0,12.0,Gas Development
31013189190000,1986,"Envirogas, Inc.",0.0,14577.0,0.0,12.0,Not Listed
31013189190000,1987,Walker Exploration & Production Corp.,0.0,3220.0,0.0,12.0,Not Listed
31013189190000,1989,Texas Meridian Operating Co.,0.0,4703.0,0.0,8.0,GD
31013189190000,1990,Texas Meridian Operating Co.,0.0,5958.0,0.0,12.0,GD
31013189190000,1991,Texas Meridian Operating Co.,0.0,4488.0,0.0,12.0,GD
31013189190000,1992,Transfuel Resources Co.,0.0,4456.0,2.0,12.0,GD
31013189190000,1993,Transfuel Resources Co.,0.0,4072.0,1.0,12.0,GD
31013189190000,1994,Transfuel Resources Co.,0.0,3869.0,0.0,12.0,GD
31013189190000,1995,Lomak Operating Company,0.0,3546.0,0.0,12.0,GD
31013189190000,1996,Lomak Operating Company,0.0,2730.0,0.0,12.0,GD
31013189190000,1997,Lomak Operating Company,0.0,3444.0,0.0,12.0,GD
31013189190000,1998,Lomak Operating Company,0.0,3037.0,0.0,12.0,GD
31013189190000,1999,Great Lakes Energy Partners,0.0,3083.0,0.0,12.0,GD
31013189190000,2000,Great Lakes Energy Partners,0.0,2688.0,0.0,12.0,Gas Development
31013189190000,2001,Great Lakes Energy Partners,,2793.0,,12.0,Gas Development
31013189190000,2002,Great Lakes Energy Partners,,2489.0,,12.0,Gas Development
31013189190000,2003,Great Lakes Energy Partners,0.0,2083.0,0.0,12.0,Gas Development
31013189190000,2004,Great Lakes Energy Partners,0.0,2172.0,0.0,12.0,Gas Development
31013189190000,2005,Great Lakes Energy Partners,0.0,1803.0,0.0,12.0,Gas Development
31013189190000,2006,Great Lakes Energy Partners,0.0,1753.0,0.0,12.0,Gas Development
31013189190000,2007,Great Lakes Energy Partners,0.0,1642.0,0.0,12.0,Gas Development
31013189190000,2008,"Range Resources-Appalachia, LLC",0.0,1724.0,0.0,12.0,Gas Development
31013189190000,2009,"Range Resources-Appalachia, LLC",0.0,1429.0,0.0,12.0,Gas Development
31013189190000,2010,Empire Energy E&P LLC,,1329.0,0.0,12.0,Gas Development
31013189190000,2011,Empire Energy E&P LLC,,1716.0,0.0,12.0,Gas Development
31013189190000,2012,Empire Energy E&P LLC,,1297.0,0.0,11.0,Gas Development
31013189190000,2013,Empire Energy E&P LLC,0.0,1556.0,0.0,12.0,Gas Development
31013189190000,2014,Empire Energy E&P LLC,0.0,1816.0,1.0,12.0,Gas Development
31013189190000,2015,Empire Energy E&P LLC,0.0,1653.0,0.0,12.0,Gas Development
31013189190000,2016,Empire Energy E&P LLC,0.0,1384.0,0.0,12.0,Gas Development
31013189190000,2017,Empire Energy E&P LLC,0.0,1347.0,0.0,12.0,Gas Development
31013189190000,2018,Empire Energy E&P LLC,0.0,1339.0,0.0,12.0,Gas Development
31013189190000,2019,Empire Energy E&P LLC,0.0,1184.0,0.0,12.0,Gas Development
31013189200000,1986,"Union Drilling, Inc.",0.0,5511.0,0.0,12.0,Not Listed
31013189200000,1987,"Union Drilling, Inc.",0.0,13725.0,0.0,12.0,Not Listed
31013189200000,1988,Equitable Resources Exploraration,0.0,4733.0,0.0,9.0,GD
31013189200000,1989,Equitable Resources Exploraration,0.0,6682.0,0.0,12.0,GD
31013189200000,1990,Equitable Resources Exploraration,0.0,5675.0,6.0,12.0,GD
31013189200000,1991,Equitable Resources Exploraration,0.0,5234.0,0.0,12.0,GD
31013189200000,1992,Equitable Resources Exploraration,0.0,5228.0,0.0,12.0,GD
31013189200000,1993,Equitable Resources Exploraration,0.0,4851.0,0.0,12.0,GD
31013189200000,1994,Equitable Resources Exploraration,0.0,5956.0,0.0,12.0,GD
31013189200000,1995,"Nornew, Inc.",0.0,2437.0,0.0,10.0,GD
31013189200000,1996,"Nornew, Inc.",0.0,2564.0,0.0,5.0,GD
31013189200000,1997,"Nornew, Inc.",0.0,1813.0,0.0,5.0,GD
31013189200000,1998,"Nornew, Inc.",0.0,1871.0,0.0,7.0,GD
31013189200000,1999,"Nornew, Inc.",0.0,3339.0,3.0,12.0,GD
31013189200000,2000,"Nornew, Inc.",,4344.02,0.0,11.0,Gas Development
31013189200000,2001,"Nornew, Inc.",,5034.0,1.0,12.0,Gas Development
31013189200000,2002,"Nornew, Inc.",,3688.0,0.0,12.0,Gas Development
31013189200000,2003,"Nornew, Inc.",0.0,3651.0,0.0,12.0,Gas Development
31013189200000,2004,"Nornew, Inc.",0.0,2975.0,0.0,12.0,Gas Development
31013189200000,2005,"Nornew, Inc.",,2544.0,0.0,12.0,Gas Development
31013189200000,2006,"Nornew, Inc.",,3199.0,0.0,12.0,Gas Development
31013189200000,2007,"Nornew, Inc.",0.0,2493.0,0.0,12.0,Gas Development
31013189200000,2008,"EnerVest Operating, LLC",0.0,2302.0,0.0,12.0,Gas Development
31013189200000,2009,"EnerVest Operating, LLC",0.0,2575.0,0.0,12.0,Gas Development
31013189200000,2010,"EnerVest Operating, LLC",0.0,2079.0,0.0,12.0,Gas Development
31013189200000,2011,"EnerVest Operating, LLC",,2454.0,0.0,12.0,Gas Development
31013189200000,2012,"EnerVest Operating, LLC",0.0,2264.0,0.0,12.0,Gas Development
31013189200000,2013,"EnerVest Operating, LLC",0.0,2090.0,0.0,12.0,Gas Development
31013189200000,2014,"EnerVest Operating, LLC",0.0,2145.92,1.0,12.0,Gas Development
31013189200000,2015,"EnerVest Operating, LLC",0.0,1936.0,0.0,12.0,Gas Development
31013189200000,2016,"EnerVest Operating, LLC",0.0,1780.0,0.0,12.0,Gas Development
31013189200000,2017,"EnerVest Operating, LLC",0.0,1197.0,0.0,12.0,Gas Development
31013189200000,2018,PPP Future Development Inc.,0.0,1233.0,0.0,12.0,Gas Development
31013189200000,2019,PPP Future Development Inc.,0.0,1270.0,0.0,11.0,Gas Development
31013189220000,1986,"Adamson, Bill",0.0,0.0,0.0,0.0,Not Listed
31013189220000,1990,"Resource America, Inc.",0.0,6788.0,346.0,12.0,GD
31013189220000,1991,"Resource America, Inc.",0.0,4755.0,329.0,12.0,GD
31013189220000,1992,"Resource America, Inc.",0.0,4692.0,245.0,12.0,GD
31013189220000,1993,"Resource America, Inc.",0.0,3659.0,70.0,12.0,GD
31013189220000,1994,"Resource America, Inc.",0.0,2312.0,66.0,12.0,GD
31013189220000,1995,"Resource America, Inc.",0.0,1866.0,126.0,12.0,GD
31013189220000,1996,"Resource America, Inc.",0.0,1435.0,167.0,12.0,GD
31013189220000,1997,"Resource America, Inc.",0.0,1723.0,0.0,12.0,GD
31013189220000,1998,"Resource America, Inc.",0.0,1562.0,0.0,12.0,GD
31013189220000,1999,"Resource America, Inc.",0.0,694.0,0.0,12.0,GD
31013189220000,2000,"Resource America, Inc.",,1826.0,80.0,12.0,Gas Development
31013189220000,2001,"Resource America, Inc.",0.0,2181.0,60.0,12.0,Gas Development
31013189220000,2002,"Resource America, Inc.",0.0,2348.0,60.0,12.0,Gas Development
31013189220000,2003,"Resource America, Inc.",0.0,2682.0,0.0,12.0,Gas Development
31013189220000,2004,"Resource Energy, LLC",0.0,2069.0,160.0,12.0,Gas Development
31013189220000,2005,"Resource Energy, LLC",0.0,1900.0,0.0,12.0,Gas Development
31013189220000,2006,"Resource Energy, LLC",0.0,2872.0,0.0,12.0,Gas Development
31013189220000,2007,"Resource Energy, LLC",743.0,2510.0,0.0,12.0,Gas Development
31013189220000,2008,"Resource Energy, LLC",0.0,1993.0,0.0,12.0,Gas Development
31013189220000,2009,"Resource Energy, LLC",0.0,1912.0,0.0,12.0,Gas Development
31013189220000,2010,"Resource Energy, LLC",0.0,2159.0,0.0,12.0,Gas Development
31013189220000,2011,"Resource Energy, LLC",0.0,1564.0,0.0,12.0,Gas Development
31013189220000,2012,"Resource Energy, LLC",0.0,2220.0,100.0,12.0,Gas Development
31013189220000,2013,"Resource Energy, LLC",0.0,2381.0,60.0,12.0,Gas Development
31013189220000,2014,"Resource Energy, LLC",0.0,1921.0,0.0,12.0,Gas Development
31013189220000,2015,"Resource Energy, LLC",0.0,1559.0,0.0,12.0,Gas Development
31013189220000,2016,"Resource Energy, LLC",0.0,2647.0,0.0,12.0,Gas Development
31013189220000,2017,"Resource Energy, LLC",0.0,2604.0,0.0,12.0,Gas Development
31013189220000,2018,PPP Future Development Inc.,0.0,1771.0,0.0,12.0,Gas Development
31013189220000,2019,PPP Future Development Inc.,0.0,2305.0,0.0,12.0,Gas Development
31013189230000,1986,"Trahan Petroleum, Inc.",0.0,9389.0,0.0,12.0,Not Listed
31013189230000,1987,"Trahan Petroleum, Inc.",0.0,5877.0,0.0,7.0,Not Listed
31013189230000,1988,"Trahan Petroleum, Inc.",0.0,6435.0,80.0,10.0,GD
31013189230000,1989,"Trahan Petroleum, Inc.",0.0,5365.0,0.0,10.0,GD
31013189230000,1990,"Trahan Petroleum, Inc.",0.0,3302.0,0.0,7.0,GD
31013189230000,1991,"Trahan Petroleum, Inc.",0.0,3646.0,0.0,8.0,GD
31013189230000,1992,"Trahan Petroleum, Inc.",0.0,3362.0,0.0,12.0,GD
31013189230000,1993,"Trahan Petroleum, Inc.",0.0,2773.0,0.0,12.0,GD
31013189230000,1994,"Trahan Petroleum, Inc.",0.0,1947.0,65.0,12.0,GD
31013189230000,1995,"Trahan Petroleum, Inc.",0.0,2026.0,0.0,12.0,GD
31013189230000,1996,"Trahan Petroleum, Inc.",0.0,1045.0,0.0,12.0,GD
31013189230000,1997,"Trahan Petroleum, Inc.",0.0,1580.0,0.0,12.0,GD
31013189230000,1998,"Trahan Petroleum, Inc.",0.0,1921.0,0.0,12.0,GD
31013189230000,1999,"Trahan Petroleum, Inc.",0.0,1584.0,0.0,12.0,GD
31013189230000,2000,"Kastle Resources Enterprises, Inc.",,1359.8,25.0,9.0,Gas Development
31013189230000,2001,"Kastle Resources Enterprises, Inc.",,2233.47,0.0,12.0,Gas Development
31013189230000,2002,"Kastle Resources Enterprises, Inc.",,2088.69,0.0,,Gas Development
31013189230000,2003,"Kastle Resources Enterprises, Inc.",,2013.09,0.0,,Gas Development
31013189230000,2004,"Kastle Resources Enterprises, Inc.",,1880.0,30.0,12.0,Gas Development
